userId,movieId,rating,timestamp,comment,like
22763,23,4,1406736000, 这一部其实感觉没有前两部好...剧情太不完整了感觉.. 林林男盆友颜不错 但是气场演技都不如凤小岳诶~不过 中间有一个大概可以让我笑一个星期的点 这就够了www,0
635035,22,5,1373731200, 青春小说再现，何必考究那么多，看的开心就好,0
136386,22,5,1372348800, 好看，搞笑，喜欢。别黑了。,0
5439,22,5,1372608000, 还不错,0
656113,23,5,1405353600, 看不惯没看电影就打一星的人 我也不是什么脑残粉 总之支持就是了,0
479300,22,4,1483372800, 不管多少人喷，我还是觉得很好看啊！有着一颗文艺的少女心～,0
444032,22,5,1372348800, 我觉得很赞哎！！比想象中的好很多，不得不佩服小四的才华了，也许真的只有自己写的东西自己拍出来才最有感觉。很多细节的刻画，整个影片的节奏，演员演得也很卖力，有笑点有泪点。比致青春真的好很多了。,0
621990,22,5,1372262400, 郭敬明杨幂柯震东我的爱不解释肤浅就肤浅吧,0
531736,23,4,1406649600, 不是郭的粉但看小时代3时确实笑了 内容挺可爱的,0
650282,23,4,1420819200, 演员很好看，歌曲也很好听。,0
627469,22,4,1372608000, 实在不觉得是烂片，也不明白为什么拍的奢华就会引来谩骂，一定要说不好的地方，那大概是人物背景交代的不清楚，有些情节有点莫名，希望在下一部能交代清楚，四个女孩身上都有值得我们学习的品质，我大概是思想越来越接近90后了，好吧，我该庆幸，我正年轻着~,0
23271,23,4,1405785600, 山根垫的一样高的男演员们，看起来很有夫妻相诶不是吗？！呆萌受neil么么哒~       导演能把所有狗血都合理化确实是一大神功，笑点和槽点都变成看点这样有什么不好，总比那些商业片bb半天也没一点让人想评价的欲望要好得多吧~干嘛那么愤青呢？笑一笑十年少，我好善良喔要哭了,0
215285,22,5,1372694400, 很喜欢四个女生之间温暖的感觉，最后的花絮是亮点哦！,0
26507,22,4,1372262400, 除了“林蕭”都挺好的。,0
633228,22,5,1376064000," ,,,,",0
655909,23,5,1405526400, 其实我觉得还不错,0
637933,22,5,1372780800, 看到一半，圣诞节那段，突然被戳感动点。想起高中时代，于是打给徐嫱。“我们曾经终日游荡，在故乡的青山上。”世事变迁，我们的曾经的爱情消失了或者更好了，但有些东西永远游荡，在故乡的青山上。“当初说一起闯天下，天真岁月不忍欺。”当年这些人的散文日记，完全跟我的自习课融合在了一起。,0
621908,22,4,1372521600, 爱顾里！,0
645030,22,4,1372348800, 4星给凤小岳谢依霖郭碧婷和男演员养眼的颜,0
644868,22,4,1372348800, 女孩们的友谊总是那么的令人感动。,0
11110,23,5,1405526400, 那些打一颗星的你们负点责任好么看都没看就打一颗星是什么意思？比一二部好很多好么！,120
12816,23,5,1411401600, 我觉得看这么多的帅哥 美女也挺值的啊 而且衣服和色调是真心好，不明白那些低分的白痴装什么B。。。,0
642470,22,5,1372435200, 还好吧    反正是一个人看的    又能有什么感觉呢,0
621875,22,4,1371830400, 我只想说，为了曾经追的那5本书，我会去看。不管杨幂也好，小岳也好，导演第一次拍电影效果很差也好。我看的只是我追书的回忆。你们爱怎么说怎么说，但小时代这本书，是真的好。最小说这个杂志，也是中国杂志界的典范。,0
23698,23,5,1405526400, 看了后会无期 我决定给婊时代满分！靴靴,0
645253,22,4,1372348800, 看了这片电影，真心觉得还不错，虽然我不喜欢杨幂，不喜欢那种精致、化妆、装B的男生，但是不得不承认郭敬明拍得不错，富春的导演也是新手，但是跟这么一比高下立判。中午看豆瓣的影评，有说剧情空洞的、有说人物没性格的、有说拜金不接地气的，原来是见到了传说中的水军、黑客～,0
531523,23,5,1406649600, 好像看韩寒就高尚了一样,0
652246,23,4,1406736000, 小时代是很多好朋友的梦想吧，抛开一切的物质不谈。那个奋不顾身也要保护她的感觉也许在现在很难找到了。,0
20415,23,4,1406044800, 我就是脑残粉之一。。。,0
147357,23,5,1405785600, 喜欢，不是只有美国啊韩国啊才能穿一些名牌。我们也可以只要有梦想都可以。,0
201703,22,4,1372348800, 改编的跟原著有出入，变得三观很正，这有点奇怪，但其实整部电影真的还算不错。顾里5星，林萧如如4星，南湘太僵硬了两星吧。郭采洁真心不错，另外，原声带到底有木有啊？,0
653745,23,5,1405958400, 看完这电影 我的脑海中一直回响着那句简短有力的话 你能养我一辈子吗！我可以！,0
656245,23,4,1405699200, 让人眼花缭乱的小鲜肉，纸醉金迷的上流社会，纵观3集感觉片尾花絮是最好看，简直是画龙点睛啊~~3里面有置入行销，京东无处不在……最美的一个镜头是：在雪地上散落一地的血红色玫瑰。东东依然羸弱，让人心疼；顾准好阴郁，像吸血鬼。心宫洺不稀饭，为神马小凤不演了吖？？,0
635301,22,5,1373644800, 好看,0
210521,22,4,1372262400, 我能说挺好看的吗 柯震东是真帅，宫洺特有代入感，崇光是真萌，林萧小女人，顾里女王，南湘女神，还有hold住全片的hold住姐，除了简溪长得有点抱歉！ 给郭敬明点个赞 ！,0
96046,22,4,1379174400, 不错~最后字幕那段蛮好玩的,0
9417,22,4,1373385600, whatever,0
6878,23,4,1406649600, 小时代 更多的是记忆,0
159217,23,5,1406390400, 看不到4了！！！！想哭,0
53868,22,5,1372435200, 好不好看的见仁见智了 我觉得挺好看的 有笑有泪画面好看主线明确情节不拖沓 真高兴是和高中时代的好朋友一起看的 友谊万岁 地久天长,1
445818,22,5,1373558400, 片中反映的是女孩子闺密之间那种友情。看完很有感触。非常羡慕那种感情。期待第二部。力挺！,0
39926,22,4,1428249600, 最开始看的时候感觉还阔以,0
634166,22,5,1374336000, 好看,0
19222,23,5,1406131200, 我来兑现诺言，晚安。,0
641337,22,5,1372521600, 那些男人教会我爱，那些女人教会我成长,0
94814,22,5,1372262400, 圆梦了,0
156842,22,4,1372780800, 还可以，满好笑的。后住姐很搞笑好吗！各种帅哥美女，不过剧情一般，说的其实是四个女人的友谊。凤小岳太僵硬了！郭采洁的角色我好喜欢，御姐！,0
640435,22,5,1372521600, 你知道崇光真的得了胃癌吗？你知道崇光假死改名叫陆烧吗？你知道宫洺是崇光的哥哥吗？你知道简溪走了吗？你知道林萧和顾里在高中的时候逼死了林汀吗？你知道林泉是个贱人吗？你知道Neil是个同性恋吗？你知道蓝决是谁吗？你知道顾里得了子宫癌吗？你知道顾里有个弟弟叫Neil有个弟弟叫顾准有个弟弟叫Jimm,0
121294,22,4,1372435200, 给郭采洁的分啦,0
526741,23,5,1407859200, 非常非常喜欢,0
222832,22,4,1372953600, 不会吧....为啥上来就这么低啊.....,0
622886,22,5,1372435200, 我就是去看养眼的崇光去的,0
626919,22,4,1405180800, 一切都太美好了,0
638011,22,4,1372780800, 在恶评如潮的情况下，我依旧看了这部电影，无关小四，无关里面的演员。。。太多的人关注了奢侈品，太多的人关注了俊男靓女，太多的人关注了小四，当忽略电影本身之后，本不足以发现里面的好。。。友情，打过、闹过，但不惧怕未来不在一起，成长的路上，有你们，怕什么，让暴风雨来得更猛烈些吧,0
362217,22,5,1375545600, 很现实的电影,0
649347,23,4,1409846400, 人说看见小时代，满眼浮华奢靡，因为他们只关注了居中的浮华奢靡，眼里心里再也挤不下其他东西，我倒觉得小时代经过前两集的洗练，从第3集开始更加成熟好看，后面甚至让人泣不成声，因为我看见的都是我和我闺蜜的友情甚至略显清淡了一些却长久的友情，很少有这么长篇描写友情的电影了，甚是难得。,0
651658,23,5,1407686400, 很感动~,0
622559,22,4,1372694400, 比各种国产恐怖片好多了 有空干嘛不去黑那些更烂的电影 因为四娘挣到钱了不爽？ 反正我笑得挺开心的 你们这堆职业黑里有多少是厚着脸皮不敢承认自己过去曾经迷过他啊= =,0
171724,22,5,1372521600, 骂的人要求太高了好嘛！电影能看还不错~还原度很高啊！,0
638780,22,5,1372694400, 因为从高一开始买最小说，最初开始看的连载，直到后来出的1.0折纸时代整本书，到后来的2和3是基本没追的，到现在看到的电影，我觉得还好，起码让我觉得电影中的人物符合我在看书时想象出来的，因为小时代也算是自己曾近青春的记忆，所以我觉得很好，期待下一部，这只是个电影，没有杀人放火，何必呢。,0
642541,22,5,1372435200, 我真心看了，真的太棒了，真的没有毁小说，真的是好看多多惊喜多多，看完之后滔滔不绝的激动啊！！！,0
331695,22,4,1372262400, 怎么说呢   看过小说  感觉很贴近小说的感觉＂ 个人觉得还不错   画面感觉特好   崇光果然是大帅哥啊   话说宫洺喜欢ketty这是个怎么回事＂ 静待下部,0
654516,23,5,1405699200, 赞！！！,0
569728,23,4,1406044800, 能看看就是太奢华了，哪有那么好啊，喜欢南湘,0
297770,23,4,1483459200, 年轻,0
631995,22,5,1396368000, 现实的缩影,0
15766,23,4,1405699200, 挺好看的，虽然看完有点无聊，但是值得一看。,0
629458,22,4,1407686400, 看演员看场景的,0
224738,23,4,1413388800, 还行吧，期望不高失望也就不大,0
506952,22,4,1376409600, 明明还不错的片，不懂为什么被黑成这样,0
76208,22,4,1436457600, 每一部四个女孩都会朝着一个方向奔跑，不管前方即将面临的是什么。第四部的集合，四个女孩，时代姐妹花，永远不分家。,0
652705,23,5,1406390400, 因为看过了小说所以不对内容再做评价了，至少郭敬明通过电影想表达的表现的东西我觉得我可以get到了。小时代一直都只是在刻画时代姐妹花的友谊天长地久，其余的东西在我看来只是装饰。有些人抨击电影里的名牌或者拜金，我只是觉得衣服很好看，让人看着很舒服，并不会一看到衣服就想这是什么什么牌子价,0
292336,23,4,1407945600, 个人觉得很不错了。一个非专业导演带着一群帅哥美女和专业团队做出的东西还是比较敬业也很还原原著～,0
148295,23,5,1405958400, 第一次看到对白字幕中英文和歌词一共三行同时出现在屏幕的电影，第一次听到思南公馆、东方明珠、金茂大厦、上海中心如此直接从主角口中蹦出仿佛全世界都该知道的电影，错过后悔一百年！,0
130763,22,5,1372780800, 四星是为了那些曾经，还有一星是对郭采洁的爱。表示真的没有那么差，不过一定要我们这类人群才能接受，必须先看过小说...【不能在豆瓣吐槽，为日后翻自己影评看舒心作准备】,0
231868,22,5,1372521600, 帅哥美女如云的电影，剧情也戳中泪点，上海很美。看不懂的估计都是层次太低的乡下人吧。,0
33964,23,5,1407686400, 第三部其实没有前两部好看,0
642169,22,5,1372435200, 如果小时代不是你们的时代，那请不要随意践踏我们的时代。,0
637558,22,5,1372867200, 这是我们的时代，请看完了再评论.,0
8572,23,4,1405526400, 《不再见》MV的感觉我很喜欢。顾源和顾里演技变好了。顾准是我现在看到中国最帅的男生。都知道广电总局有多严，可是Neil依然是基佬，谢谢。我要二刷！不枉费我喜欢你，十年。春节见。,0
17526,22,4,1381075200, 明明比想象中好看啊,0
635398,22,5,1373644800, 没有网评说的那么烂嘛。不过顾里顾源完全没有演出那个气势，我心目中的简溪简直彻底给毁了……整部戏最让人满意的就是崇光了，好帅😍,0
630135,22,5,1372521600, 四个女人的相伴 从学生时代起 我喜欢这种情感 只是想说 自己也还是对自己的作品最懂的人 这部电影 拍的还不错 当你不怎么懂得那些奢侈品的时候 也就没那么多的在意了 其实里面还是有一些正能量的 不知道郭敬明会不会拍他的《夏至未至》 我会去看,0
642593,22,4,1372435200, 很真实很鲜活，反映出只属于他们的小小的时代。作品本身就需要大量的奢侈品充斥所以我并不认为夸张，郭敬明是在还原一个真实的上海，一个他所理解的小小时代。,0
251407,22,5,1372348800, 这部承载了我们所有人爱与恨的影片。,0
487178,23,5,1405785600, 很好看,0
635834,22,5,1373472000, 我没有那么多电影的怪癖，也不求什么大标题标榜自己的眼光独到对方的一无是处在我看来，能让我哭让我笑，让我想到我的知己，想起地久天长的友情时，这已经是部好电影。当看着一个个演员想到的却仅是人物角色时，当那么多段音乐在适当让我掉下眼泪的时候，我已经给了这部电影满分。没有偏见，只有真情。,0
635908,22,5,1373385600, 挺好看，友谊万岁,0
652820,23,4,1406390400, 四星是因为结尾停在了一个太让人遗憾的位置，气球的爆炸声预示着姐妹四人与她们的爱人朋友亲人处于上升期的生活终有一天会以一种粗暴直接的方式抹杀所有人的存在，太让人心伤啦！,0
652941,23,5,1406304000, 電影很精彩有喜有悲  有笑有淚  看了忍不住想多看一遍！  點一亿個贊都不夠！！m,0
629866,22,4,1372608000, 并没有大家说的那么不好看,0
645782,22,5,1372262400, 个人觉得是还不错啦,0
625571,22,4,1378224000, 其实我觉得也没多烂。。。,0
611361,23,5,1436198400, 剧情,0
652658,23,5,1406476800, 小时代陪伴我度过了初中，高中生活也快要结束。林萧，顾里，南湘，唐宛如，她们四个丰富了我的生活，让我了解到什么叫姐妹，什么叫闺蜜。小时代带给了我感动。,0
921,22,4,1372348800, 就是觉得要是演员不说话就好了，全部旁边,0
63203,22,4,1372262400, 剧情展开的有点慢，开始混乱，后边还好。美女香车，华服美景，帅哥裸浴，男色尽展。唯一接地气的一股是hold住姐的演出，当然雪姨的碧池形象也增色不少~好小的时代，好大的口气~哈哈哈~虽然大段独白堆砌，但也算矫情美文，总体来说还是养眼娱乐佳作一枚~期待2的上映~~P.S. 彩蛋很很精彩~~,0
630896,22,4,1372348800, 如果是为了看帅哥和衣服.可以去一个..柯震东真心帅~,0
636278,22,4,1373299200, 根本没有那么差，绝对是被黑的。和闺蜜去看看还不错。,0
629856,22,5,1374422400, 其实还挺好的，期待2,0
636618,22,4,1373126400, 关注小时代真的很久了 每本书都买了 每句话读了又读 只是想看看郭敬明眼中的小时代在现实生活中是什么样子的 有点失望 可能小说写得太完美了 不过倒是没有后悔花钱去看 是个回忆与姐妹的在一起疯的日子的好片子,0
450452,23,4,1411660800, 和Gloria在吉林市吉林剧场看的，小时代每一部都不落。还是很文艺，演员服装都是一流的。故事总是分久必合合久必分~没想到是有柯震东的最后一部了。。,0
627858,22,4,1372348800, 好吧为了小说，当渣剧看的，看完之后觉得其实还好，比那些拍残了的小说好多了，特别是《时间煮雨》真的有给加分啊，周崇光跟想像中最贴近，简溪哎,0
651312,23,4,1440259200, 从头到尾都是撕逼，但为了颜值还是四星,0
252458,22,4,1372348800," 就凭四娘承载了我的脑残岁月,这部动态ppt就值得我给4星",0
457638,22,5,1381161600, 呃，小孩还是别看的好，这种电影会影响世界和平，让孩子们物欲溢流,0
518392,23,5,1405699200, 我就是来刷五星的，来咬我啊。,0
20092,22,5,1373126400, 为什么我觉得这片子看了很舒服呢？让我又哭又笑，回忆起大学时光，青葱岁月，那么的美好。,0
283756,22,4,1374422400, 不知道为什么大家评价这么低，我觉得这部电影让让中国电影告别了老土时代。话说中国的发展也太神速了，主流电影我的父亲母亲不过就是十几年前的事。,0
637960,22,5,1372780800, 最愛、,0
645412,22,5,1372262400, 嗯等下部撕破脸…PS.影院里的花痴真可怕,0
286598,22,5,1373040000, 谢谢浩哥带我去看我最想看的《小时代》，好看！在没看之前以及看后，我都相信，郭敬明以及小时代一定是被某些人故意黑的，大部分人往往是没看过小说的，这部分人听到不好看的传闻，带着有色眼镜去看电影，自然看不到电影的美。我真的觉得电影很美，很文艺，尤其是宫洺，完全就是我想象中的样子呀！,0
650697,23,5,1410192000, 不错,0
608275,22,5,1372262400, 别奔着黑明星的态度看电影好么，我觉得身为业余导演能这样真的很不错了。,0
15383,22,4,1374336000, 还好了,0
340406,22,4,1373904000, 反正也不是什么专业人士 看电影也不必较真 被感动到 就给个好评,0
635761,22,5,1373472000, 对《小时代》这部作品，有种说不出的喜欢，郭采洁，杨幂，凤小岳，郭碧婷，hold住姐，都很喜欢～,0
60349,23,5,1405872000, 电影本身只值三星，打五星只为了平衡一下无数人的优越感，电影最让人感触的是，这群年轻人总是可以用最锋利的言语来攻击对方最痛心的角落，但是这些凛冽的刀锋包裹的是彼此的爱。,0
17365,23,4,1405526400, 大家快去吐槽,1
323465,22,5,1372435200, 才5.0..微弱地把评分拉回来一点。,0
542258,23,5,1406131200, 你们越是黑它，我越要顶它。还记得初中的时候买的小时代的书看的。所以可以想象现在那些粉嫩的小女生们还是会超级喜欢的~。要和她们有共同语言，不要老想着自己喜不喜欢~,0
12973,22,5,1372348800, 是不是很多人都知道有下部？  看完2部前不评论,0
635409,22,5,1373558400, 很感人！书和电影都很感人。期待青铜时代,0
151316,22,4,1382025600, 矫情的话说一次就够了，多说就讨人厌~~我也是看过郭敬明的人啊！！！最后的片尾曲好搞笑。,0
647629,22,5,1372435200, 爱爱,0
634038,22,5,1374595200, 好看〜,0
47814,23,5,1409068800, 票房决定好坏，什么评价都只是浮云，票房高就是成功！,0
470531,22,4,1372694400, 旅途 愉快过就够,0
288270,22,5,1372262400, 感觉对了，就五星。,0
13394,23,5,1405699200, 八年了，最好的八年，最坏的八年，我们一同走过，当年为抢限量版的疯狂仍旧历历在目，只是那些爱的人再也不会回来了,0
526819,23,5,1407859200, 聘淘宝刷单人员（红包单）一单的利润4-10元左右，日结工资，适合兼职专职，适合学生主妇上班族，我自己也在做，有钱大家一起赚，也欢迎淘宝的卖家来放单！诚心想做的联系我！认为是骗子的不要加我。买不了房子车子，挣个零花没有问题！ qq（加我时注明是兼职还是商家）招聘兼职１.有电脑，会淘宝购物,0
654503,23,5,1405699200, 绝对棒棒哒！前半部是笑着看的 后半部是边哭边笑～值得进影院无数次！,0
16415,23,4,1405612800, 有顾里在～我的女人～必须4星,0
127057,22,4,1372521600, 很美 赞！,0
7115,22,4,1372262400, 帅哥美女，画面漂亮，没看过书会觉得混乱，但还是挺欢乐的，看电影不就是娱乐一下吗，够可以的了。好期待gossip girl来个电影版以供消遣~加一星给片尾MV，很给力。,0
650373,23,4,1418227200, 不再见。,0
636169,22,4,1373299200, 还行吧,0
2961,22,5,1372867200, 我是为自己打的5颗星。给自己的梦想。,0
626370,22,4,1373040000, 不偏见的说 还是一部消遣来说很值得看的,0
105918,23,4,1484236800, 情节蛮紧凑的,0
656232,23,5,1404316800, 越来越华丽，养眼值得一看～,0
632335,22,4,1381507200, 那一年毕业许下的愿，我们都努力实现。其实这样挺好，偶尔回头看看，有没有偏离自己预订的路线。,0
652566,23,5,1406476800, 最爱陈学冬,0
164161,22,4,1372262400, 今天下午看了首映，看的人很多，我和妹妹还有同学们一起看的，感觉不错，只是剧情有些散，但总体不错，无奈。说这部片子烂的都是不懂电影的SB。,2
646443,22,5,1372262400, 5分给昨日的青春。这只是一部商业片，豆瓣早已2B们沦陷,0
631720,22,5,1407168000, ！,0
354742,23,5,1405526400, 这么脑残我也是蛮拼的。,0
506817,22,4,1372435200, 在电影院和电脑前看确实能影响对一个片子的观感,0
207496,23,5,1405612800, 全剧高能。老子出剧院就骂了句郭敬明我日你大爷！既然拍完了干嘛不一起放！！一会哭一会笑的劳资看完以为自己脑子有问题！！别忘了太特么好听了！一出来老子就哭了简直册那！,0
645945,22,5,1372262400, 一千个人里有一千个不一样的小时代，作为一名观众，我认为小四拍出了我心中所想的顾里，他选了一个好演员，很期待下一部。郭采洁，你就是我心中的顾里。,0
23613,22,5,1372176000, 那些年的小时代没白追。,0
652196,23,5,1406736000, 大爱冬冬,0
240424,23,4,1423411200, 纯属看颜值,0
11043,23,5,1405612800, 电影院里看这部电影的女生居多，整场下来又哭又笑的，小时代3对于大多人来说说是成长，有人点评说这部电影很狗血，但是青春不狗血，老了拿什么来回忆啊，虽然不能和美国大片什么的相比，但是每部电影的存在都是有它的意义，懂它的人自然会明白，小时代加油！！,0
291564,23,4,1410019200, 本来是很讨厌郭的，整部电影都在yy..但是不得不承认电影看起来拍得很专业。。画面也超级好看，文艺得很到位。还有，南湘真好看啊>3<,0
633350,23,4,1409760000, 小制作里还算不错的口水片儿～,0
25836,22,5,1372521600, 真的非常好看。我觉得那些批评小时代的人根本没看过书。根本没资格评论。他们就是在跟风。没事闲的,0
652715,23,4,1406390400, 服装没话说，小hold全程展现了一个都比气质满满的女汉子。不过后来那个为了保护南湘的唐宛如还是让我想起了一写往事……,0
335885,22,4,1372348800, 最想看的冲突感情破裂的部分都在下部……友谊万岁的上部还是……不错的，一派和谐，求给我个最崩坏的下部吧！,0
218006,22,5,1372348800," 五星其实不是因为它有多好看,我也早就过了脑残粉的时候。这五星是打给那些回不去的五年的。",0
50191,23,4,1406131200, 一场宏大的mtv，不错！,0
58610,23,5,1405785600, 你们永远不懂那是什么心态,0
641838,22,5,1372435200, ~,0
634223,22,4,1374336000, 还好吧 ,0
341956,22,4,1372435200, 个人看下来感觉还行，就是太匆忙虽然部分镜头很雷但是这样不就是郭敬明的风格吗？浮夸奢侈品、帅哥与美女悲情小时代只是郭敬明的小时代，不能用我们眼中的小时代去对比。评1星的你们再看电影的时候没玩手机吗？你们对郭敬明和杨幂带着有色眼睛吗？你们是不是因为全片都是大牌光环反射性的觉得庸俗呢,1
471330,22,5,1372867200, 宫洺三星 hold住姐两星 甩完分走人,0
647551,22,5,1372176000, 刚刚看完回来。我觉得它能让我看到有朋友在身边是多么的好。珍惜，最重要。,0
12809,22,4,1373212800, 对不同的电影应该有不一样的标准。本来就是个脱线吐槽剧你吐槽吐爽了结果临末了拍拍屁股说什么烂片子这算怎么回事儿。反正我觉得嘈点很棒演员很美，直接按赞给好评。一颗星扣在南湘那张推近景全是细纹不会演戏总给人一种下一秒会出海飞丝的logo的即视感的脸。哦，对的还有简溪。除此之外给满分。,0
157652,23,4,1413907200, 很一般,0
531513,23,4,1406649600, 撕逼撕得窝看着累   但是帅哥美女够养眼  基情四射  小弟弟太可爱了！在一起吧！！,0
453431,22,5,1379606400, 就是觉得好看。我的价值观也不会因为一部电影而改变,0
636397,22,4,1373212800, 作为一个看过的人  我觉得这部电影本身真没有引起这么大反应的资本  关键在于郭导的人  和他选择的这样一种宣传的方式  大家跟随媒体的引导无限的扩大了对电影的爱和恨  反正在我这觉得就是一步画面很好看  剪辑也还可以  故事情节也凑合完整的  可以一看的一部电影,0
31821,22,4,1372521600, 4星是因为觉得电影还原得跟小说还是比较接近的，无论选角场面对白。大学第一次看时觉得内心会有颤动，去年再看2、3时，感觉离那个年代开始远了...对白也觉得矫情，夸张，哗众取宠。毕竟是心态变了。无可否认，郭的才能是有的。那些没看过就黑的人，真心觉得垃圾...PS，简溪有城乡结合部的感觉啊....,0
625297,22,5,1372521600, 你不用承认 只需要感动,0
29145,22,5,1478188800, 在对小说原著的还原度上 ，没有谁做的比你更好 。,0
644536,22,5,1372348800, 看了，没出现我好想你，宣传片中好多没有。矛盾也还没升级啊！！,0
125120,22,4,1372521600, 当初说一起闯天下，你们还记得吗？无论如何这部电影还是让我想起了一起走过那么多年。,0
75124,22,5,1375286400, 五星给结尾的片尾舞。。。,0
642138,22,5,1372435200, 小时代的目的受众主要还是我们90后这代人，它贯穿着我们的五年青春。无论其他年龄层的观众对这部片子的质疑和批评和吐槽是多么多么不堪，在我眼里，它仍旧是一部值得推荐的青春电影。,2
517548,23,5,1407513600, 纸醉金迷的时代，成功的商业。这不是电影，是时代缩影下的实景，它告诉我们成功不止一条路 。对于我们自己，同样如此 。,0
7145,22,5,1372521600, 看了很感动，有友情有成长比致青春和不二好多了，至少是能让人看出电影的主题并积极向上的,0
80976,22,5,1372262400, 带着我对小说的一点喜欢，很想看这个电影，目前对于演员都很喜欢，都很符合小说人物的气质，就看小四的拍摄实力了。,0
117882,22,5,1372348800, 差不多是在电影院看过最差的电影了，但是我全程都保持着高潮因为吐槽太有意思了啊啊啊啊啊啊啊啊啊！下次再一次看电影嘛！,2
122450,23,4,1405872000, 我爱顾氏夫妇,0
647730,22,5,1372089600," 想看~还没看过正片.但从宣传和预告上我已经很期待了,有人能先给1星差评,.那我先给五星支持好啦~.反正电影好不好看都是个人观点,票房是实际的东西~其他的都是虚无.",0
165494,22,5,1372348800, 是他的心血……虽然电影和原著有差别，但是已经尽力了,0
654320,23,5,1405785600, 只有拥有真正友谊的人才可以体会到片中的人物感受......,0
629657,22,4,1373472000, 至少挺视觉享受的！四颗星给顾里，顾源，崇光和唐宛如。  with LQ.,0
609422,23,5,1404057600, 小时代3演员阵容强大，画面、音效、都非常的不错。搞笑场景很多，后半部分的故事情节又增加了几个小姑娘间的令人感动的场面，让人感触颇多！非常非常棒的一部影片。很值得购票一观！,0
623548,22,4,1373558400, 對一百部國產，我想給五分,0
636175,22,5,1373299200, 十分适合此时毕业的我们,0
641304,22,4,1372521600, 感动于最后彼此的理解与认同。总有一段路，是要每个人自己去走，重要的是我们不要太孤单！,0
639134,22,5,1372694400, 我爱小时代啊,0
65699,23,4,1405526400, 还行 但是这部没啥重点?,0
