userId,movieId,rating,timestamp,comment,like
405088,11,3,1488124800, 美轮美奂,0
404071,11,3,1487260800, 配乐不错（有不少经典音乐），每一个场景的颜色布置和人物的衣着搭配很讲究呀。整部片子好看之处尽在后面一个多小时的故事里。,1
401974,11,1,1486742400, 歌舞剧啊。尼玛的，动不动就唱歌跳舞，哥哥从小就没这个细胞，整场尴尬。1分拿好,0
381386,11,3,1488211200, 老实说，以前看恋恋笔记本我就发现对这种题材免疫，音乐文艺向once也不感冒，三星表示电影院花钱两小时认真阅。,0
121229,11,3,1486828800, 对歌舞片接受无能，以及朋友圈真的是对它过誉了。但是最后结尾，另一种结局的设想，真的有一瞬间想哭，生活大概永远都不能两全，虽说人生无悔该多无趣，但还是希望永远活在热情似火的夏天。,0
422088,11,3,1488038400, 前半段剧情缓慢，我又睡着了，后半部分还可以。,0
354391,11,3,1487001600, 为什么评分这么高？,0
127919,11,3,1487088000, 看着看着情不自禁摸出手机玩尺规作图游戏。反正电影院里也没几个人，影响不到谁。,1
134994,11,3,1488124800, 不太感冒。pipe dream ，梦想不断改变就是长大的过程。但男主坚持了自己的梦想开了自己的酒吧、演奏自己中意的爵士乐，这份坚持让人感动。,0
409289,11,3,1487952000, 电影还行。但不算最佳之一吧,0
329874,11,1,1487433600, 做一道应用题 影院10个人 我方四个人 睡了两个人 走了四个路人 请问有几个人醒着？,0
3119,11,3,1487088000, 歌舞片看得少，总觉得这种表达方式不能接受，这部片子看下来却不觉得反感，尤其有了一个好开头格外引人入胜，很多时候看电影追求HE，有时候有些遗憾可能跟生活更为贴近吧。,0
50641,11,1,1486828800, 只能说期望太大失望太多，给虚高的评分降降！,0
51675,11,1,1488038400, 纪念2017年第一次在电影院睡觉 无聊透顶 最后一段男朋友把我叫醒说好看 嗯是还不错 但也就只有那一段能得两颗星而已啦,0
16426,11,3,1487606400, 高林斯和爱马石怎么看都不来电...,0
412022,11,3,1486828800, 沒看出啥特別的，除了主題曲也不覺得音樂好聽，不知為啥的那麼多提名。,0
46670,11,3,1487433600, oh  emma's  creep eyes. feel sorry for Gosling.,0
189321,11,3,1487520000, 如果那段蒙太奇才是真实的生活该有多好,0
34810,11,3,1486828800, 真心看不了歌舞片，会睡着。。。。,0
403551,11,2,1486742400," plot is plain and flat,which makes me sleepy.the second time for me to visit the cinema.fortunately,the ticket only costs 9.9.",0
5150,11,3,1487260800, 里面钢琴曲不错,0
326925,11,3,1482076800," 音乐剧版cafe society, 只有开头一鏡到底让我起鸡皮。",0
6906,11,3,1487433600, 再次遇见你，我还是不由自主想起曾经幻想有你参与的生活。,0
69747,11,3,1485360000, 我没有get到好看的点……歌是很棒，但我更喜欢剧情片。前面一直打瞌睡，结局挺眼前一亮的。,0
409677,11,2,1487001600, 没有感觉，可能我是男的，get不到感动点和泪点,0
423523,11,3,1488038400, 半搭子的歌舞片，结局倒是很现实，不难看但也配不上那些闪闪发光的头衔,0
425669,11,3,1488038400, 普通人追求梦想的故事，经历各种挫折，最后事业梦想实现，但感情却散了，有点为怕落入俗套而故意不给双全的感觉。题材不算新颖，但故事情节进展太慢，节奏慢死，看着看着就看不下去，要不是在电影院真想快进,0
51619,11,2,1487260800, 情人节为毛看这东东,1
202648,11,3,1485532800, 实在失望，怀着对爆裂鼓手的期待去了电影院，结果却强忍住没有半途退场。豆瓣这么高的分是怎么出来的？,0
328569,11,3,1484409600, 剧情还行的音乐剧，但是音乐实在是，有点低估观众的爵士修养了。,1
154787,11,3,1487779200, 欣赏能力不太够。,0
403727,11,3,1482249600, 失望,8
24357,11,3,1486483200, 没什么感觉,0
171281,11,3,1487520000, Ryan+西服+弹钢琴=全程对剧情无关心高司令快来壁咚我！！！,0
323461,11,3,1486396800, 可能是抱的期望太大了，没什么惊喜，结局倒是很美,0
397816,11,3,1487088000, 虚高啊，虚高啊。虽然音乐和电影的结合是那么的完美。 但是深度不够啊，剧情太单一，冲突也生硬。  是部好片，但达不到这么高的分数啊。,0
132941,11,3,1487520000, 犹豫了半天，最后还是觉得，我真的非常不喜欢这部电影，爱情和梦想的描述都非常梦幻，但这不是升华后的爱情和梦想，这是空中楼阁似的华美和空洞,1
119339,11,1,1487088000, 艾玛斯通的小腿真好。其它煽情不到我（摊手），不明意义歌舞片。,1
68252,11,3,1487174400, 虽然喜欢，但是故事感觉很简单呀！,0
411570,11,3,1487001600, 片名应该叫I have an exboyfriend,0
54376,11,3,1487779200, 结局挽回了一些分,0
378309,11,3,1486656000, 歌舞片，关于梦想。看到最后，酒吧里，男主发现台下的女主后的那段钢琴及如梦的画面后来梦醒后回到现实，挺伤感的。这是不明显的左右先生选择,2
423101,11,3,1487174400, 前半节奏较慢 故事情节有点不太明白 有时候一言不合就跳舞唱歌 可能是比较梦幻的爱情了吧,0
65134,11,3,1486828800, 追梦是永恒的主题。,0
383705,11,3,1487347200, 可能我对电影的定义着实以剧情为主了。对于这种为歌舞而故意歌舞的剧情，确实消化不良，尴尬症从片头堵车，到闺密玩笑，再到女主时不时的蹦哒两下的舞步，真是尴尬不由自主的就冒出来。如果三傻大闹宝莱坞可以给四颗星那么这个可能真的就是这点儿★了！,0
411345,11,3,1487088000, 美利坚堵城宝莱歌舞片。真的是想唱就唱。三星是给好莱坞老电影的致敬，男主的爵士乐演奏，女主试镜时的演技，作曲编舞歌词，还有流畅镜头转接。但内核扣去两分，典型的青春梦想片，除了泛滥的梦想还有各自精彩的追梦人，可我那么老了，基本可以边看边猜到剧情的走向。此片盛誉，大概只因歌舞片。,0
430746,11,3,1487520000, 所以，喜不喜欢和在不在一起是两码事咯。,0
408282,11,3,1485360000, MD开头蜜汁想起一步之遥。个人感觉本身的主题从影片深度和节奏角度不如Damien上部Whiplash，主题曲和surrealistic的歌舞以及L.A的旅游宣传从影评开头泛滥一直到尾，一开始感觉这种调度还挺能吸引我的，越到后面越出戏甚至开始变得有些使人厌烦了。,0
435605,11,2,1487001600, 一部豆瓣评分8.7，五星评论都说看哭了的电影，全程昏昏欲睡，我可能看了一部假电影。剧情给跪，或许这片不适合在电影院看……,0
359216,11,3,1487001600, 73威尼斯电影节,0
147995,11,3,1486915200, 如果重来一次，我们会怎么样？不怎么样。歌舞电影，结尾处很催泪，全程很心疼男主。他有理想你说他不现实，他现实了，你说，你怎么变这样？最后你和另一个人在一起有了孩子，却发现他已经把自己变成了你最想要的样子，还在等着你。麻痹，你以为你是谁呀！,235
91841,11,3,1488124800, 如果奥斯卡最佳影片真的颁给了la la land，那真的是江郎才尽。不过拍摄和剪辑还是值得考究的,0
130458,11,3,1487088000, 3.5/5,0
159447,11,2,1487001600, 没看出什么特别的,3
6068,11,3,1487606400, ……适合和男朋友在最后一排搂着脖子接吻,0
163798,11,3,1486051200, 刚看完，觉得有点过誉，可能因为被剧透的太多。看完以后更坚持了爱情没有非谁不可这件事，无非是两个老熟人的一段共同奋斗时的回忆,0
14590,11,3,1486742400, 高司令很出彩啊，全程看他。没有办法给高分的原因是结尾梗感觉和<万物理论>好类似，感觉太泄气了，顺序很重要啊！,0
403766,11,3,1486137600, 衣香鬓影的片段都华丽非凡，但拯救不了整个故事。前半段尴尬得我在椅子上蠕动不止。结尾倒是非常惊艳。话说港译星声梦里人，和星光梦里人（The Artist）只有一字之差还行。,0
9012,11,3,1487001600," 2017/2/2 19:30 BC 我更喜歡導演的前作。我對於所謂的致敬其實沒有太大的exciting, 像男女主角的歌技和舞技, 有些少東施效顰的感覺。不過男女主角的感情線為這電影救了不少分。",1
385863,11,3,1487088000, 眼里只有夜晚的洛杉矶。,0
6068,11,1,1487174400, 一直看的想睡觉，如果没有最后十分钟，负分。,0
267942,11,3,1487347200, 除了剧情其他的全部都能打超5分吧 剧情人设接受不了 完全无法被打动 不管是爱情线还是梦想线 都没有什么触动,0
217257,11,3,1487952000, 不知道评价那么高的原因是什么，也完全get不到泪点和感动的点，很普通的故事，而且女主不是劈腿前男友和男主在一起的吗？,0
405797,11,3,1487088000, 1.梦想是成功后的人振臂高呼的谈资，那些还未来得及谈及梦想就被现实打败，或者还在毫无光亮的道路上摸索的芸芸众生，怀揣梦想，口不能言，身尚能行之，不知所往。梦与梦想，安能辨之？2.从相互欣赏，相知相爱到抱憾分开，是我心中爱情最完美的样态。一往情深深几许？,0
53622,11,2,1483891200, 真是世界电影全靠吹。从没看过如此舞蹈蜜汁拙劣，演唱蜜汁业余，舞美蜜汁尴尬，剧情蜜汁俗套，逻辑蜜汁感人的歌舞片。别的歌舞片用歌舞带动情节，这倒好，用情节拖累歌舞。如果没有最后十分钟，几乎要给负分。,1835
431910,11,3,1487347200, 比期望的差很多呐,0
370939,11,2,1487347200, 剧情太俗套，没有光点，如果给高分的是针对男帅，致敬老片，致敬过去，那么，我愿意说，过去就过去吧，我看此片，毫无感觉，没有笑，没有泪，没有激情，没有代入感，也没有在影院中体验到特殊的不同,0
421342,11,3,1487606400, 我不是很懂大家的审美，就是很一般的爱情片啊 （瘪嘴,0
430895,11,3,1487520000, 大概理想比爱情重要  难以接受异地恋   ？？？？？？？,0
59545,11,3,1487865600, 不懂为什么近20万人评分还能这么高，我是欣赏不来的（虽然平行世界刚开始居然落泪了）。看完心好塞。男主女主穿衣服超级好看！好身材！好衣品！,0
414569,11,3,1487088000, 音乐不错，画面很美。但剧情太烂俗，感觉过誉了。尤其对“分手只有几年，女主的娃都会说话了，且事业有成”这一剧情欣赏无能。,0
64961,11,3,1487520000, 当你变成你最美的样子的时候，你已经错过了最美的人。最好不过对的时间，对的地点，对的人。,0
404070,11,2,1487347200, 跟风看的。没有音乐应该怎么都看不下去的，完全的迪士尼风格（扶额），结尾算处理的还成。,1
189595,11,2,1485964800, 作为歌舞片，男女主唱歌不行，跳舞手脚僵硬，听到的好听的歌都是配角唱的，而且甜蜜度不够，有复古吗？这奖是靠吹出来的吧,0
267943,11,3,1485187200, 皇帝的新装再现 明明空无一物 很多人却装作看得见 ᶘ ᵒᴥᵒᶅ,0
152554,11,3,1487174400, 音乐让人出戏，无关爱情，疯狂追求梦想吧～最用力的那段歌词,1
242567,11,2,1485014400, uhmmmm…,0
87317,11,1,1488211200, 不知道为什么分这么高，我看了这么多年电影，每周一次，第一次中途离场,0
432414,11,3,1487347200, 梦想没有错，现实也没有错，错的是时间而已罢了,0
11869,11,3,1485619200, 嘛，好看，高司令一唱起歌感觉都要被萌化了，连一向不喜欢的石头姐片子里也显得可爱了。音乐也是超级好听。结尾收得也好。可是啊。。。小品而已，这样的电影和伟大可扯不上关系，奥斯卡提名能和铁达尼号持平可能是今年没片子吧？,2
421531,11,3,1487260800, 一分给音乐，一分给艾玛，一分给瑞恩。,0
9035,11,3,1481990400, Fuck it，生生被漫天好评逼得现在一看到梦想两字就恶心。,0
389648,11,3,1487520000, 好看,0
27233,11,3,1487174400, 全程拜倒在高斯林的盛世美颜下，侧面弹钢琴聚光灯下的他更是无可挑剔。看似是按《梦之安魂曲》的叙述方式，却又没有那么鲜明，所以又好像不是。全篇本人更喜欢的是最后男主为女主弹的那一曲，也许自己也可以成为给女主幸福的那个人，可时过境迁，那也是当时自己的选择。,0
335625,11,1,1487433600, 请问到底好看在哪里了？！！,0
34154,11,3,1487088000, 三星给音乐和男主。没看懂女主，爱情来的时候，不顾一切，抛弃在交往的男友，投入男主的怀抱，男主为了生计改变自己的梦想，成功了，她说人家做得不开心，没有坚持自己；自己的话剧失败了迁怒于男主，闹分手，后来过上了自己要的生活，跟别人结婚生子。。。临了，与男主对视还含情脉脉。。,0
422486,11,3,1487520000, 首先必须承认导演的良苦用心，场景和摄影都很精良。但是，歌曲有气无力，舞蹈僵硬，表演要嘛用力过猛，要嘛木讷呆滞。梦想与爱情两大主线过于苍白单薄，尤其女主人设十分不讨喜。根本看不到男女主为了梦想付出多大努力，就简单地用5年后一笔带过。至于男女主的爱情，结束就和开始一样匆忙和莫名其妙。,0
124132,11,3,1487347200, 看的时候满脑子四重奏的台词，没有对比就没有伤害，这种关于梦想的追逐还是日剧拍的更细腻啊,0
297493,11,1,1487088000, 看完很生气。没想到一部电影居然可以同时侮辱爱情，侮辱音乐，侮辱成功，侮辱才华。,0
775,11,2,1487088000, 那就这样吧,0
417713,11,3,1487088000, 开头一小时看困了…不过后来很棒，每一分钟都引起思考，高级鸡汤。梦想这个词语被用了无数遍被拍成了无数片，可他还是那么魅力。,0
410245,11,3,1487174400, 为何会被吹捧的那么好看.........三星不能再多 ,0
389888,11,3,1487174400, 音乐不错，结尾升华了一下，但是前半段我差点就睡着了，也是硬撑着看完的,0
37580,11,2,1487174400, 没有感同身受的故事 因为是一个没有故事的人,0
5976,11,3,1486915200, 最爱的导演 最喜欢的女主 是一部好电影 可是也许不是我喜欢的风格,0
206518,11,3,1487520000, 剧本方面是很套路化的，舞蹈部分感觉稍微有点雷人。不过最后的十分钟还是让人高潮了。,0
200287,11,3,1486742400, 我累特 如果看第三遍估计直接睡着 创作者展现角色的笨拙 为什么要隐藏跟你一样心机的一面？seriously,1
216927,11,3,1485705600, 听歌，2.11电影院2刷泪目，摄影配乐很棒,0
362358,11,3,1487088000, 好的电影是不应该挑观众的。,2
41267,11,3,1487088000, 两个梦想的灵魂碰撞在一起，我更喜欢《Once》和《Begin Again》。里面不少手法不错，尤其片尾，看得出在架构上动了脑筋。但整部电影稍嫌散文式松散，感情未够感人，对白亦不够直白。但公关团队强大，只是天时地利人和。,0
409904,11,3,1486742400, 这么美的服化道效这么美的女主 为什么爱情故事一点也不美？是选角没有cp感还是两个人撑不起这个体裁？不过Emma Stone适合了这种做作的腔调了哈哈 环境光搞成红色和艳粉色很不舒服 唯一记得的曲子是the messager... 尴尬,0
434016,11,2,1487088000, 看这部片子没有什么耐心，可能因为没爱过,0
115902,11,3,1486828800, 真希望影片开头的能量可以延续下去，导演强调“追梦”的时候，忘记了我们可以笑可以跳。两人在餐桌上吵架的戏拍得很纯熟，但让影片沉没了。,5
398340,11,3,1487260800, 前面的拖沓影响情感的施展,0
34273,11,3,1487174400, 还行吧,0
108997,11,3,1486828800, 音乐不错，唱的跳的以及审美都极其符合美国小资品味，就是一部极其好莱坞式的成功轻喜剧，理想和情感部分包装的有点太快餐，实在太被过誉了吧。想象着此剧本要是被中国人拍了会变成如何一部土的掉渣的都市爱情偶像剧。,3
183541,11,3,1487692800, 尊重自己的观影感受。,0
7913,11,2,1487433600, 第一次在影院觉得两个小时是如此漫长，聒噪的歌舞，尴尬的表演，如果没有最后十分钟，简直负分。,3
402589,11,3,1487520000, 现实与梦想如何平衡,0
275952,11,3,1487779200, 看不出亮点在哪,0
428995,11,3,1487952000, 感觉过誉了,0
437605,11,3,1487174400, 前半部分有点冗长，以至于情人节专场中途有人退场，后面还可以，整体画面很棒。小调调很足。结局处理的挺happy ending的，可能不太讨我国观众的喜爱，男女主都很爱，一分给男女主，一分给电影画面，一分给这位青年导演。,0
30391,11,3,1486656000, 如果这片子不是被高估过誉，那这两个词就应该消失，电影是很美，但也仅仅是很美，剧本的逻辑混乱就改被无视？,3
23791,11,2,1487001600, 不喜欢,0
436384,11,1,1487001600, 我说句实话！我真的觉得并没有那么好看，可能欣赏水平不行吧,1
169511,11,3,1487692800, 和我想得不一样，也算惊喜。惊艳我的是结局相遇，男女主对视的双眼，明亮如他们最后约会的那个繁星之夜里璀璨的星辰。在不在一起又如何，至少也曾点亮过彼此的夜空。最后的蒙太奇落入俗套，我模仿了下女主想象了我和EX的未来，然而每个镜头都是吵吵吵，想想也是，不然又何至于要分开呢,0
9611,11,3,1487520000, 女主的每一条连衣裙都好美 不过整篇泪点到底在哪里,0
18321,11,3,1487001600, 穆赫兰道歌舞剧，乏善可陈还入围,0
2858,11,3,1487260800, 可能因为是近几年第一次在奥斯卡颁奖之前就在院线上映的颁奖季大热片，一部迷影电影本身召集了一部分迷影行为——致敬片段的罗列、运镜的镜头分析、白人中心主义和政治正确的讨论等等。达米恩.查泽雷是美国青年导演的翘楚，仅拍过三部作品就能叱咤颁奖季。,0
410521,11,3,1486742400, 由于把时间放在歌舞上了让人觉得剧情很弱，感情线发展有些唐突，不过片尾的蒙太奇真的很棒。PS:这是我继《路边野餐》之后第二次看长镜头导致晕车了（强颜欢笑）,0
181637,11,3,1487433600, 感觉是在电影院看了一场演唱会,0
5976,11,3,1487779200, 想起了闻香识女人，歌舞片集大成之作，最佳导演估计了,0
430902,11,3,1487520000, 以浪漫为基调的音乐爱情片，讲述梦想和现实。俗套的剧情因为女主角的颜值和表现力加分了不少，影片最吸引人的就是场景拍摄，色调很美。如果只是以摄影视角，我给五分。无奈在上映之前的期待太过于高，观看时略有失望，不会看第二次的一部电影。,0
12154,11,3,1487001600, 我为什么觉得这么无聊？歌舞部分很一般 剧情更是平淡的发指,1
48863,11,3,1487865600, 7.5分才是正常分数吧，吹得太过了，拿那么多奖，那么火爆的票房，来到中国也得到大家共鸣？ps:电影最后才过了5年，女主的孩子都那么大了，可想言之......,0
24080,11,2,1487520000, cliche！赔钱！旁边大叔睡着也就算了还打呼噜把自己震醒了～ 可见这片多无聊。。。唯一的看点就是高司令的颜～ ,0
410712,11,3,1487433600, 音乐歌舞不错 台词剧本太惨了。大概就是stone 自己的成名史吧，真心不懂石头姐这样条件也能成明星，暴牙吐字不清，皮肤差，个子身材欠奉。真心是自由国家有梦想就能成功的绝佳例子。,0
59742,11,2,1487347200, 被分给骗了，气死了，前面一大半都很无聊，就后面剧情和结局好一点，在电影院差点睡着！,1
15395,11,3,1487088000, 主要表现了当代青年人在追逐梦想的过程中理想与现实以及爱情之间的差异与冲突，前半段稍嫌拖沓，后半段的音乐歌舞与剧情冲突渐入佳境。从观影效果来看，此类型片想为广大内地影迷接受恐有水土不服,0
411261,11,3,1487088000, 真不觉得能值那么多五星,0
126866,11,3,1488038400, 能感觉到拍得挺用心，但爱情的部分完全没觉得感动……关于梦想和自我的部分好像也不是讲得很清楚透彻……但是男女主角都挺好看的，而且我还哭了一首歌……The Fools Who Dream,0
118078,11,3,1487088000, 歌好人美小清新。不过歌舞元素还没有起到与人物感情、故事进程水乳交融的作用，只是因歌识人、因歌爱人，连为歌成功都有点牵强。使用歌舞元素可以看看《和莎莫的500天》那种交融。非要说几句的话，剧情类型算是“成功版的《革命之路》前传”，不过远没有耶茨来的深刻。,0
13452,11,3,1487520000, 故事本身很普通，包裹一层音乐剧外衣。全片男女主唱跳最差。只有最后的相视一笑让我微湿……get不到啊,0
429807,11,3,1487692800, 年纪大的影评人会激动地给《爱乐之城》很高分，不知是不是共性。我似乎能看到黑暗荧幕下那秃顶的脸在不规则地抽动。年纪大了，开始有许多东西要怀念。这可能导致它拿了许多奖。它的平庸让人觉得，导演的前作《爆裂鼓手》之所以能拍出几分深刻的残酷，那全凭手气儿不错。都是色子一掷，不小心蹦出的6。,0
20251,11,3,1486828800, 生活给不了你的，电影能给。跟芝加哥比差多了。,0
348708,11,3,1486915200, 就三星半吧。 。,0
1789,11,3,1488124800, 看完开场舞之后，我觉得他们的casting director本来是可以为百老汇的小透明们创造不少就业机会的，毕竟现在从宽街剧场的ensemble里随便拉来一个的技艺都更精湛一点。不过我每次看完歌舞片音乐剧都会很羡慕会唱歌跳舞的人，至少他们多了一个表达感情的途径。,1
312152,11,3,1487088000, 只把赞赏送给导演和小seb最后的那个微笑,0
